S No,State_Code,State,District_Key,Cowin Key,District,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022
357,MP,Madhya Pradesh,MP_Neemuch,Neemuch,Neemuch,1478709,113776,130,687519,679996,111194,698993,668104,418,226486,1206421,1478782,95070,86,687523,679999,111260,698996,668108,418,226494,1206480,1479050,100891,114,687524,680202,111324,699130,668178,418,226504,1206538,1479479,110050,123,687527,680231,111721,699142,668198,418,226524,1206917,1479726,110191,123,687531,680237,111958,699147,668203,418,226562,1207126,1480114,119130,130,687541,680254,112319,699157,668220,418,226580,1207479,1480497,122483,130,687579,680286,112632,699201,668246,418,226600,1207778,1480643,119010,127,687581,680290,112772,699203,668250,418,226620,1207904,1480668,115658,127,687586,680296,112786,699208,668256,418,226622,1207917,1480855,120250,131,687597,680301,112957,699220,668260,418,226643,1208083,1480988,119491,131,687601,680304,113083,699225,668262,418,226658,1208201,1481053,117861,131,687603,680305,113145,699226,668264,418,226669,1208255,1481145,116330,127,687604,680307,113234,699229,668264,418,226678,1208338,1481329,116620,126,687608,680309,113412,699232,668267,418,226688,1208512,1481561,117701,127,687618,680313,113630,699240,668273,418,226714,1208718,1481394,117766,128,687614,680312,113468,699236,668272,418,226698,1208559,1481810,117210,127,687635,680327,113848,699259,668285,418,226727,1208933,1482018,118796,129,687642,680340,114036,699272,668292,418,226741,1209116,1501990,165890,136,687708,680527,133755,699382,668435,418,229222,1226388,1504076,119670,126,687710,682419,133947,700523,669184,422,229232,1226571,1504217,118360,128,687720,682420,134077,700531,669187,422,229249,1226688
358,MP,Madhya Pradesh,MP_Panna,Panna,Panna,1776059,2000,4,802759,850937,122363,886426,766939,331,287296,1427043,1776070,0,0,802760,850937,122373,886427,766939,331,287298,1427052,1776192,7200,3,802764,850940,122488,886430,766943,331,287298,1427169,1776409,7700,4,802766,850940,122703,886432,766943,331,287299,1427385,1776733,7800,5,802767,850943,123023,886435,766944,331,287417,1427591,1776855,8050,4,802771,850943,123141,886437,766946,331,287431,1427699,1777295,8900,5,802786,850946,123563,886448,766953,331,287651,1427919,1777499,8000,4,802789,850946,123764,886450,766954,331,287788,1427986,1777501,0,0,802789,850948,123764,886451,766955,331,287790,1427986,1777787,8000,4,802790,850954,124043,886457,766956,331,287929,1428133,1778280,8000,4,802791,850954,124535,886458,766956,331,287988,1428567,1778527,6800,3,802792,850954,124781,886459,766956,331,288173,1428629,1778912,9800,4,802797,850954,125161,886462,766958,331,288335,1428852,1779116,8000,4,802797,850955,125364,886463,766958,331,288489,1428902,1779303,8000,4,802799,850955,125549,886465,766958,331,288541,1429037,1779118,0,0,802798,850955,125365,886464,766958,331,288489,1428904,1779489,8700,4,802801,850957,125731,886468,766959,331,288695,1429067,1779704,7950,4,802804,850958,125942,886471,766960,331,288699,1429278,1803546,127430,85,802830,851043,149673,886533,767009,331,291532,1450215,1804237,9000,3,802831,851045,150361,886536,767009,331,291566,1450872,1804237,2900,1,802831,851045,150361,886536,767009,331,291566,1450872
359,MP,Madhya Pradesh,MP_Raisen,Raisen,Raisen,2228598,5990,9,1065477,1012723,150398,1099371,978440,389,500364,1668402,2228785,3900,5,1065487,1012737,150561,1099382,978453,389,500425,1668527,2228791,5110,6,1065487,1012738,150566,1099383,978453,389,500427,1668531,2228882,4950,8,1065491,1012747,150644,1099390,978459,389,500444,1668599,2229023,10130,9,1065494,1012757,150772,1099401,978461,389,500481,1668702,2229203,4000,6,1065507,1012764,150932,1099413,978469,389,500514,1668843,2229347,9090,8,1065513,1012773,151061,1099424,978473,389,500540,1668954,2229550,4110,6,1065526,1012800,151224,1099442,978495,389,500575,1669102,2229555,2300,3,1065526,1012801,151228,1099443,978495,389,500580,1669102,2229682,5410,7,1065530,1012813,151339,1099452,978502,389,500609,1669197,2229739,8400,8,1065530,1012825,151384,1099456,978510,389,500624,1669234,2229766,4000,6,1065532,1012833,151401,1099462,978514,389,500632,1669249,2229818,4401,6,1065536,1012843,151439,1099470,978520,389,500645,1669285,2229862,3110,6,1065543,1012846,151473,1099477,978523,389,500656,1669313,2229914,1900,3,1065548,1012853,151513,1099482,978530,389,500671,1669349,2229884,200,1,1065544,1012846,151494,1099477,978524,389,500661,1669330,2229949,2000,4,1065553,1012859,151537,1099490,978533,389,500676,1669378,2230010,4910,7,1065557,1012864,151589,1099497,978535,389,500689,1669424,2253551,352085,262,1065731,1013337,174483,1099778,978901,389,504311,1688750,2253736,11080,11,1065734,1013369,174633,1099796,978918,389,504365,1688855,2253839,4200,7,1065739,1013418,174682,1099823,978945,389,504373,1688902
360,MP,Madhya Pradesh,MP_Rajgarh,Rajgarh,Rajgarh,2514155,9705,41,1224874,1149217,140064,1216934,1156609,548,449665,1995950,2514257,0,0,1224874,1149218,140165,1216934,1156610,548,449678,1996025,2514318,8770,40,1224884,1149219,140215,1216938,1156617,548,449695,1996059,2514483,5920,35,1224888,1149228,140367,1216943,1156625,548,449707,1996170,2515136,9680,44,1224915,1149251,140970,1216972,1156646,548,449739,1996457,2515674,8070,30,1224930,1149266,141478,1216994,1156654,548,449788,1996780,2516225,8810,38,1224938,1149280,142007,1217002,1156668,548,449823,1997117,2516618,6150,15,1224941,1149287,142390,1217006,1156674,548,449846,1997440,2516618,0,0,1224941,1149287,142390,1217006,1156674,548,449846,1997440,2517073,9100,33,1224950,1149302,142821,1217018,1156686,548,449892,1997713,2517276,5020,12,1224953,1149307,143016,1217023,1156689,548,449900,1997888,2517452,5260,13,1224956,1149330,143166,1217034,1156704,548,449932,1998024,2517722,7050,23,1224987,1149335,143400,1217057,1156717,548,449945,1998150,2518033,8300,38,1224990,1149341,143702,1217060,1156723,548,449951,1998263,2518209,4630,13,1224996,1149346,143867,1217065,1156729,548,449975,1998404,2518072,120,1,1224991,1149341,143740,1217061,1156723,548,449951,1998300,2518314,6640,18,1224998,1149354,143962,1217070,1156734,548,449991,1998486,2518384,8820,20,1225000,1149354,144030,1217071,1156735,548,450001,1998545,2531543,119215,219,1225375,1150108,156060,1217628,1157307,548,451240,2008388,2531910,4050,11,1225381,1150124,156405,1217635,1157322,548,451315,2008673,2531985,5910,13,1225381,1150129,156475,1217639,1157323,548,451323,2008730
361,MP,Madhya Pradesh,MP_Ratlam,Ratlam,Ratlam,2622717,27208,21,1210879,1191595,220243,1229961,1171841,672,441890,2111441,2623283,180,1,1210881,1191597,220805,1229964,1171842,672,441899,2111998,2623428,10665,18,1210884,1191612,220932,1229971,1171853,672,441911,2112126,2623557,9029,13,1210889,1191616,221052,1229975,1171858,672,441927,2112236,2625330,15937,25,1210897,1191625,222808,1229984,1171866,672,441941,2113994,2625544,11018,21,1210906,1191634,223004,1229993,1171875,672,441961,2114175,2625740,8683,16,1210909,1191639,223192,1229997,1171879,672,441988,2114343,2625930,8452,15,1210912,1191647,223371,1230004,1171883,672,442008,2114507,2625930,1594,8,1210912,1191647,223371,1230004,1171883,672,442008,2114507,2630332,33078,102,1211567,1195132,223633,1232080,1173946,673,442086,2114730,2633202,20568,64,1212119,1197177,223906,1233399,1175224,673,442171,2114967,2633358,12404,25,1212136,1197289,223933,1233453,1175299,673,442178,2114992,2633991,4750,34,1212168,1197803,224020,1233753,1175545,673,442204,2115066,2634988,8983,26,1212209,1198714,224065,1234253,1175997,673,442215,2115105,2635650,9517,55,1212233,1199306,224111,1234599,1176267,673,442232,2115141,2635004,1436,4,1212212,1198714,224078,1234255,1175998,673,442215,2115118,2635770,2708,6,1212236,1199310,224224,1234603,1176270,673,442242,2115249,2636254,6470,18,1212250,1199692,224312,1234824,1176445,673,442249,2115335,2688051,227856,268,1212585,1202418,273048,1236319,1178010,674,451041,2154803,2689942,10278,23,1212627,1202548,274767,1236401,1178100,674,451199,2156069,2691392,18700,45,1212631,1202592,276169,1236433,1178116,674,451273,2157442
362,MP,Madhya Pradesh,MP_Rewa,Rewa,Rewa,4097861,7019,11,1959500,1914764,223597,1981842,1891696,726,554961,3416614,4097991,1502,3,1959501,1914767,223723,1981845,1891697,726,554964,3416741,4098331,16902,23,1959539,1914820,223972,1981875,1891758,726,555004,3416989,4098495,7280,11,1959554,1914836,224105,1981894,1891770,726,555022,3417130,4098635,8404,13,1959563,1914841,224231,1981903,1891775,726,555035,3417257,4098996,10608,15,1959597,1914951,224448,1981979,1891843,726,555057,3417487,4099270,8219,12,1959649,1915039,224582,1982050,1891912,726,555104,3417618,4099542,13783,16,1959684,1915136,224722,1982163,1891931,726,555155,3417755,4099558,900,2,1959684,1915136,224738,1982163,1891931,726,555155,3417771,4099632,13004,17,1959692,1915148,224792,1982176,1891938,726,555176,3417822,4099678,6912,9,1959698,1915152,224828,1982182,1891942,726,555188,3417855,4099702,36994,19,1959699,1915155,224848,1982186,1891942,726,555188,3417879,4099775,7678,11,1959708,1915168,224899,1982204,1891946,726,555201,3417938,4099833,7115,10,1959711,1915181,224941,1982214,1891952,726,555216,3417981,4099885,7315,10,1959715,1915185,224985,1982219,1891955,726,555228,3418021,4099854,1200,2,1959712,1915183,224959,1982215,1891954,726,555218,3418000,4099947,8790,13,1959720,1915199,225028,1982233,1891960,726,555243,3418067,4100017,11033,13,1959724,1915213,225080,1982242,1891969,726,555260,3418117,4155959,578507,237,1960051,1918435,277473,1984035,1893722,729,565093,3463017,4158490,89108,16,1960069,1918526,279895,1984091,1893775,729,565328,3465297,4158687,14212,13,1960103,1918562,280022,1984131,1893806,729,565385,3465398
363,MP,Madhya Pradesh,MP_Sagar,Sagar,Sagar,4102261,50196,35,1940335,1935647,226279,2022518,1852366,1097,990859,2960781,4102493,37056,34,1940341,1935651,226501,2022525,1852369,1097,990891,2960978,4103808,53071,37,1940348,1935863,227597,2022629,1852484,1097,991290,2961880,4104862,50365,32,1940366,1935942,228554,2022675,1852535,1097,991503,2962711,4107097,55171,37,1940399,1936237,230461,2022833,1852705,1097,992128,2964244,4108833,57550,37,1940423,1936486,231924,2022965,1852846,1097,992555,2965507,4110250,52649,35,1940440,1936661,233149,2023062,1852941,1097,992909,2966555,4112324,55511,35,1940488,1936796,235040,2023152,1853034,1097,993498,2967987,4112349,41707,34,1940488,1936796,235065,2023152,1853034,1097,993498,2968012,4113794,58160,37,1940502,1936817,236475,2023171,1853050,1097,993799,2969156,4114851,58757,36,1940523,1936912,237416,2023225,1853112,1097,994080,2969888,4115112,100075,62,1940526,1936915,237671,2023227,1853116,1097,994096,2970133,4116431,52847,38,1940543,1937285,238603,2023400,1853329,1098,994344,2970916,4117018,52797,36,1940548,1937302,239168,2023411,1853340,1098,994515,2971331,4118325,50201,33,1940578,1937530,240217,2023531,1853478,1098,994907,2972097,4117182,30569,30,1940550,1937308,239324,2023413,1853346,1098,994544,2971465,4119766,51476,33,1940589,1937773,241404,2023678,1853585,1098,995105,2973121,4120686,54309,36,1940600,1937813,242273,2023699,1853615,1098,995188,2973935,4149422,274498,92,1941202,1941603,266617,2025963,1855741,1100,1001179,2989351,4151794,62010,32,1941249,1941713,268832,2026041,1855820,1100,1001335,2991312,4152562,58320,36,1941260,1941763,269539,2026070,1855851,1101,1001468,2991885
364,MP,Madhya Pradesh,MP_Satna,Satna,Satna,3875487,90337,59,1811497,1806585,257405,1885061,1732336,685,441896,3329231,3875761,0,0,1811513,1806594,257654,1885079,1732343,685,441901,3329499,3877333,60973,55,1811529,1806639,259165,1885114,1732368,686,441929,3331036,3878159,58859,51,1811537,1806696,259926,1885149,1732398,686,442396,3331390,3880277,48874,84,1811580,1807590,261107,1885596,1732888,686,442680,3332780,3880758,32558,43,1811590,1807626,261542,1885620,1732910,686,442705,3333232,3881251,33975,43,1811602,1807765,261884,1885692,1732989,686,442821,3333606,3881443,29039,27,1811606,1807799,262038,1885716,1733003,686,442831,3333784,3881448,0,0,1811608,1807799,262041,1885717,1733004,686,442831,3333789,3881596,10732,11,1811620,1807852,262124,1885748,1733038,686,442841,3333919,3881838,11350,14,1811622,1807896,262320,1885766,1733066,686,442846,3334156,3881847,25960,34,1811622,1807896,262329,1885766,1733066,686,442846,3334165,3882249,7676,8,1811633,1807941,262675,1885798,1733090,686,442864,3334545,3882466,4576,5,1811638,1807976,262852,1885823,1733105,686,442868,3334755,3882618,5110,4,1811645,1808021,262952,1885857,1733123,686,442877,3334892,3882473,0,0,1811639,1807979,262855,1885827,1733105,686,442868,3334762,3882976,11022,12,1811650,1808113,263213,1885912,1733165,686,442895,3335230,3883106,24540,26,1811655,1808141,263310,1885930,1733180,686,442909,3335346,3941091,854282,383,1811797,1824021,305273,1893762,1741364,692,446488,3385808,3941282,10900,8,1811813,1824102,305367,1893806,1741417,692,446501,3385985,3941404,13342,11,1811821,1824167,305416,1893847,1741449,692,446508,3386100
365,MP,Madhya Pradesh,MP_Sehore,Sehore,Sehore,2204554,50660,30,1093478,999253,111823,1083440,1008815,475,387569,1766634,2204644,0,0,1093479,999255,111910,1083442,1008816,475,387603,1766689,2204985,62050,32,1093479,999272,112234,1083455,1008820,475,387629,1767004,2205675,44290,38,1093493,999320,112862,1083487,1008850,475,387710,1767604,2224140,291020,262,1093762,1000583,129795,1084263,1009606,475,390271,1783153,2225179,74280,42,1093822,1000832,130525,1084383,1009794,476,390466,1783808,2226147,46200,32,1093856,1000910,131381,1084438,1009851,476,390587,1784609,2226665,17620,16,1093901,1000983,131781,1084459,1009948,476,390651,1784956,2226667,600,1,1093901,1000985,131781,1084461,1009948,476,390652,1784956,2246110,287350,268,1094145,1001914,150051,1084997,1010585,476,392802,1801031,2246604,14700,10,1094151,1001944,150509,1085018,1010600,476,392901,1801382,2246671,14570,12,1094157,1001950,150564,1085021,1010609,476,392909,1801396,2246879,15850,15,1094164,1001961,150754,1085032,1010616,476,392931,1801548,2247322,66650,33,1094169,1002006,151147,1085055,1010643,476,393000,1801837,2268297,248360,253,1094375,1003098,170824,1085653,1011342,477,395345,1817658,2247416,930,3,1094171,1002013,151232,1085061,1010646,476,393016,1801901,2268558,17520,13,1094382,1003118,171058,1085666,1011356,477,395374,1817800,2268756,17650,15,1094394,1003137,171225,1085686,1011367,477,395415,1817936,2289492,317795,237,1094530,1003902,191060,1086111,1011843,477,397538,1832144,2289909,17920,14,1094541,1003923,191445,1086128,1011858,477,397591,1832423,2290309,28650,19,1094565,1003971,191773,1086166,1011892,477,397678,1832670
366,MP,Madhya Pradesh,MP_Seoni,Seoni,Seoni,2498688,4680,5,1156659,1163884,178145,1159472,1160664,406,396398,1995660,2498689,0,0,1156659,1163884,178146,1159472,1160664,406,396398,1995661,2498781,4210,6,1156664,1163884,178233,1159474,1160667,406,396411,1995740,2499386,5020,9,1156677,1163887,178822,1159479,1160678,406,396443,1995930,2499546,2540,8,1156678,1163889,178979,1159480,1160680,406,396456,1996060,2499672,2970,8,1156679,1163890,179103,1159481,1160681,406,396472,1996170,2499874,3170,8,1156682,1163891,179301,1159483,1160683,406,396521,1996264,2499990,2510,5,1156684,1163892,179414,1159486,1160683,406,396540,1996353,2499990,90,1,1156684,1163892,179414,1159486,1160683,406,396540,1996353,2500113,2720,8,1156707,1163894,179512,1159501,1160693,406,396551,1996442,2500116,920,2,1156707,1163894,179515,1159501,1160693,406,396553,1996443,2500147,24820,25,1156711,1163896,179540,1159503,1160697,406,396558,1996469,2500336,1870,9,1156712,1163899,179725,1159505,1160699,406,396564,1996652,2500833,5250,7,1156713,1163900,180220,1159506,1160700,406,396669,1997043,2500887,1310,7,1156714,1163900,180273,1159507,1160700,406,396678,1997088,2500835,0,0,1156714,1163900,180221,1159507,1160700,406,396670,1997044,2501031,1500,7,1156720,1163901,180410,1159512,1160702,406,396724,1997186,2501389,4440,11,1156723,1163903,180763,1159514,1160705,406,396790,1997478,2515524,92160,285,1156779,1163948,194797,1159570,1160750,406,398078,2010293,2524563,49835,177,1156815,1163973,203775,1159603,1160778,406,399998,2017372,2524924,6310,9,1156817,1163984,204123,1159610,1160784,406,400098,2017610
367,MP,Madhya Pradesh,MP_Shahdol,Shahdol,Shahdol,1862126,1500,1,872129,841637,148360,880581,832981,204,196791,1597046,1862196,1500,1,872132,841661,148403,880595,832994,204,196805,1597085,1862332,7721,9,872140,841666,148526,880602,833000,204,196817,1597207,1862479,1500,1,872146,841677,148656,880610,833009,204,196830,1597334,1862535,2473,4,872149,841678,148708,880613,833010,204,196835,1597385,1862620,10850,5,872162,841688,148770,880629,833017,204,196840,1597452,1862688,2860,4,872171,841695,148822,880638,833024,204,196847,1597511,1862797,6200,8,872192,841712,148893,880663,833037,204,196855,1597583,1862808,2500,3,872192,841714,148902,880665,833037,204,196857,1597592,1862846,7271,9,872193,841717,148936,880668,833038,204,196867,1597620,1862898,3200,4,872198,841722,148978,880677,833039,204,196875,1597662,1862912,2600,4,872200,841726,148986,880680,833042,204,196877,1597674,1862955,650,2,872206,841729,149020,880686,833045,204,196888,1597706,1862963,1860,2,872208,841729,149026,880688,833045,204,196889,1597713,1863059,2500,3,872210,841737,149112,880692,833051,204,196910,1597785,1863037,0,0,872209,841736,149092,880693,833048,204,196905,1597771,1866737,211021,97,872215,841780,152742,880710,833081,204,196911,1601461,1870404,131200,93,872259,841849,156296,880764,833140,204,196931,1605078,1894086,260650,189,872365,842385,179336,881080,833466,204,197028,1628613,1894397,2000,1,872368,842400,179629,881091,833473,204,197030,1628920,1894433,3750,5,872375,842405,179653,881099,833477,204,197040,1628946
368,MP,Madhya Pradesh,MP_Shajapur,Shajapur,Shajapur,1666195,13350,14,774823,746713,144659,787235,733639,662,225736,1371518,1666219,450,1,774824,746716,144679,787237,733641,662,225741,1371536,1666230,10850,12,774826,746716,144688,787237,733643,662,225744,1371542,1666392,9900,12,774831,746720,144841,787240,733649,662,225764,1371681,1666933,16050,17,774874,746746,145313,787286,733672,662,225828,1372111,1667449,15256,16,774901,746802,145746,787302,733739,662,225912,1372487,1667853,12650,14,774909,746823,146121,787316,733754,662,225969,1372825,1668219,13810,14,774923,746836,146460,787330,733767,662,226015,1373142,1668221,300,1,774923,746836,146462,787330,733767,662,226016,1373143,1668458,16300,14,774928,746842,146688,787336,733772,662,226041,1373352,1668572,12600,13,774935,746853,146784,787350,733776,662,226067,1373437,1668573,5300,5,774936,746853,146784,787350,733777,662,226068,1373437,1669112,17630,15,775158,747066,146888,787604,733958,662,226079,1373965,1669646,15500,15,775368,747132,147146,787757,734081,662,226113,1374461,1669960,12935,14,775377,747144,147439,787766,734093,662,226139,1374746,1669654,0,0,775368,747132,147154,787757,734081,662,226113,1374469,1670254,14626,15,775508,747147,147599,787830,734163,662,226277,1374900,1670637,15280,20,775814,747150,147673,788000,734302,662,226593,1374967,1694068,228682,178,782433,748513,163122,792316,737965,665,228148,1396551,1694597,11250,13,782437,748578,163582,792345,738005,665,228331,1396872,1694747,9500,11,782443,748615,163689,792365,738028,665,228368,1396968
369,MP,Madhya Pradesh,MP_Sheopur,Sheopur,Sheopur,1073410,0,0,500230,495177,78003,524729,470483,195,201476,841473,1073417,0,0,500230,495178,78009,524729,470484,195,201477,841479,1073468,360,2,500230,495179,78059,524729,470485,195,201478,841529,1073471,0,0,500231,495179,78061,524729,470486,195,201478,841532,1073471,0,0,500231,495179,78061,524729,470486,195,201478,841532,1073546,150,1,500231,495180,78135,524729,470487,195,201480,841605,1073548,0,0,500231,495180,78137,524729,470487,195,201482,841605,1073551,0,0,500231,495180,78140,524729,470487,195,201483,841607,1073552,110,1,500232,495180,78140,524730,470487,195,201483,841608,1073717,1160,11,500233,495182,78302,524732,470488,195,201494,841762,1073771,300,4,500233,495200,78338,524747,470491,195,201508,841784,1073771,0,0,500233,495200,78338,524747,470491,195,201508,841784,1073771,0,0,500233,495200,78338,524747,470491,195,201508,841784,1073771,0,0,500233,495200,78338,524747,470491,195,201508,841784,1073771,0,0,500233,495200,78338,524747,470491,195,201508,841784,1073773,10,1,500233,495200,78340,524747,470491,195,201508,841784,1073773,200,1,500233,495200,78340,524747,470491,195,201508,841784,1073773,950,4,500233,495200,78340,524747,470491,195,201508,841784,1087978,28050,100,500235,495206,92537,524752,470494,195,201515,841785,1088219,0,0,500240,495206,92773,524755,470496,195,201515,841790,1088219,0,0,500240,495206,92773,524755,470496,195,201515,841790
370,MP,Madhya Pradesh,MP_Shivpuri,Shivpuri,Shivpuri,2851880,6260,25,1354480,1312120,185280,1412263,1253941,396,471628,2277218,2851886,0,0,1354480,1312120,185286,1412263,1253941,396,471628,2277224,2851978,5510,23,1354485,1312123,185370,1412269,1253943,396,471640,2277303,2853219,26565,141,1354486,1312124,186609,1412271,1253943,396,471676,2278508,2854581,26670,146,1354501,1312247,187833,1412341,1254011,396,471728,2279714,2855847,26185,137,1354506,1312301,189040,1412374,1254037,396,471800,2280877,2856872,25980,128,1354511,1312330,190031,1412388,1254057,396,471845,2281857,2857816,24495,135,1354513,1312380,190923,1412414,1254083,396,471917,2282729,2857819,300,2,1354514,1312381,190924,1412414,1254085,396,471918,2282731,2858902,25490,135,1354518,1312402,191982,1412429,1254095,396,471940,2283792,2859071,4330,21,1354519,1312408,192144,1412434,1254097,396,471962,2283939,2859072,10,1,1354519,1312408,192145,1412434,1254097,396,471962,2283940,2860141,22760,123,1354522,1312419,193200,1412443,1254102,396,471986,2284985,2861063,23042,124,1354526,1312429,194108,1412452,1254107,396,472035,2285858,2861210,7280,27,1354527,1312432,194251,1412455,1254108,396,472046,2285994,2861074,0,0,1354526,1312431,194117,1412454,1254107,396,472044,2285860,2861934,24450,130,1354532,1312447,194955,1412465,1254118,396,472092,2286671,2862459,24000,120,1354535,1312451,195473,1412469,1254121,396,472155,2287133,2892209,106235,268,1354616,1313321,224272,1412973,1254568,396,473609,2315214,2892966,13185,76,1354621,1313501,224844,1413081,1254645,396,473726,2315692,2893343,10200,75,1354621,1313503,225219,1413083,1254645,396,473848,2315947
